subscriber_id,data_gb_mean,voice_min_mean,sms_count_mean,roaming_days_mean,countries_visited_mean,night_usage_ratio_mean,weekend_usage_ratio_mean,avg_session_mb_mean,active_days_mean,plan_tier_mean,lines_total_mean,lines_active_mean,data_trend,voice_trend,roaming_trend,lines_trend,active_line_ratio,roaming_days_ratio,roaming_intensity,data_per_active_line,pct_idle_lines,sms_per_gb,voice_per_active_day,data_per_active_day,session_intensity,evening_peak_share,weekend_share,plan_usage_gap,device_smartphone_share
SUB00011,3.210446768557901,1503.031793447434,52.22514192074298,1.7718332476617282,0.7441102371091545,0.358171339390808,0.4287928635851243,15.919948120840433,18.1190707149013,1.4263121330973674,1.0,1.0,-0.09758538108590774,-3.3018837303051747,0.12433530725696483,0.0,1.0,0.05906110825539094,0.04394797526784839,3.210446768557901,0.0,16.26725053728331,82.95302872300873,0.1771860609781493,51.11014600016159,0.358171339390808,0.4287928635851243,1.3621031977262095,1.0
SUB00012,65.2021828916078,572.8932688762151,83.90457453472756,3.331631855436156,2.5898038282606604,0.4881150492745317,0.4651472323630028,351.4219387902117,15.480184724076684,3.4262292134596777,3.9166666666666665,2.874582300308194,0.7623454938396863,-0.740036697202773,-0.02062483496370596,-0.012654240004914536,0.7339359064616666,0.1110543951812052,0.28760909778545746,88.83906934864387,0.2660640935383334,1.2868368943139623,37.00816747911161,4.211977056720606,22913.477525122787,0.4881150492745317,0.4651472323630028,2.1221855556275218,1.0
SUB00013,5.960225514812904,115.02711817487825,27.190834449870312,1.7739629809740238,0.5558585496124365,0.3492090644755856,0.40371399717648426,31.011150201593225,20.64414505634127,1.0,1.5,0.7282668759693457,-0.2934612691847639,-1.3571406085359294,0.08968354225526379,0.012925040632651562,0.48551125064623046,0.05913209936580079,0.032869082989012505,12.276184139666505,0.5144887493537695,4.5620479262560005,5.571900306888482,0.28871263491641175,184.83344867523127,0.3492090644755856,0.40371399717648426,0.8807954897037419,1.0
SUB00014,122.18374310238188,434.3184712493109,43.60758017959714,5.407366495608502,3.1507029561991544,0.44580599793460496,0.40548709549489886,581.3516019104478,18.140197688310632,4.504685123125135,1.5,1.2316112135012165,-0.27922785495008967,11.40761265642119,-0.02433450666332086,0.03145236636311373,0.8210741423341443,0.18024554985361674,0.5679001867655323,148.80963460259352,0.17892585766585567,0.3569016554277346,23.94232294001854,6.735524342224556,71031.71477998434,0.44580599793460496,0.40548709549489886,2.0610102610774974,1.0
SUB00015,5.3952405248609905,36.649726098533904,15.287046166948585,0.3003072546778101,0.2673439733252379,0.3711158856736003,0.45995845133486996,25.956144283966832,19.381030793957724,1.0,1.0,1.0,0.651574237633806,2.3555867265232098,-0.016783612862125236,0.0,1.0,0.01001024182259367,0.002676177822798663,5.3952405248609905,0.0,2.8334318176375386,1.8910101577239076,0.278377377458325,140.0396415099968,0.3711158856736003,0.45995845133486996,0.8920951895027802,1.0
SUB00016,110.82809076309489,249.6293579671977,24.404798393312863,1.2912053549194877,0.8974872343849766,0.4158457810265161,0.38030052520437224,544.1107874628718,15.925137093855064,3.4520647485523663,1.5,1.1236512789612216,0.8107201470333583,5.230492334842831,0.05655577823792815,0.025806583881697452,0.7491008526408144,0.043040178497316256,0.038628010766992106,147.94815727734291,0.25089914735918556,0.2202040856724703,15.675177958971586,6.959317845110386,60302.75973811419,0.4158457810265161,0.38030052520437224,1.2355029332904683,1.0
SUB00017,36.055947175996685,269.2927998990302,52.69713780785711,13.225691503664876,7.285075544002988,0.3634574432615483,0.4562171358377128,179.2189928774233,15.425226048027591,2.4641304446561345,1.5,1.3007904648032267,-0.6644896411771141,-7.206637337429215,-0.003997764990819123,0.0023100413049108783,0.8671936432021511,0.4408563834554959,3.2116720575292366,41.577734637051186,0.13280635679784888,1.4615380245214822,17.457948367211408,2.337466372533784,6461.9105401237,0.3634574432615483,0.4562171358377128,1.7430115011362008,1.0
SUB00018,2.5912314179254228,1484.871534446722,56.53259014229153,2.471639705825307,0.7253136578275705,0.3416520383077197,0.41771435232215354,12.714932162252062,16.30588168896391,1.6520929710212495,1.0,1.0,-0.7612102926269139,-2.0561959811065837,0.21152926088559848,0.0,1.0,0.08238799019417689,0.05975713452880045,2.5912314179254228,0.0,21.81688202420467,91.06355380044904,0.15891391016771642,32.94733169561797,0.3416520383077197,0.41771435232215354,1.600268342662741,1.0
SUB00019,64.5111849532502,684.7379756562419,99.05614069765046,4.423833721047785,2.3793088142554852,0.44463921302401815,0.4213532945046799,313.94638593383803,18.535703172118875,3.5843589301162417,3.8333333333333335,2.87880059291772,-0.16126648875590982,-2.4624365175059792,0.10655263179805773,0.013442126066209042,0.7509914590220138,0.14746112403492617,0.35085555217632125,85.90135637129687,0.24900854097798616,1.5354878501989109,36.94156996893511,3.480374300031247,20253.05336838229,0.44463921302401815,0.4213532945046799,2.294135231051238,1.0
SUB00020,9.115027287612492,106.86762112797999,28.942281181038137,0.4375483007815724,0.5583088970638194,0.3824012075842398,0.3855447384932875,50.49706267169561,17.800153287087788,1.0,1.4166666666666667,0.7879853026100686,0.6290374012373474,1.020594828952486,-0.06773742519560422,-0.01659245609912208,0.5562249194894602,0.014584943359385748,0.008142903640716933,16.387304790261577,0.4437750805105398,3.1752270473585185,6.003747237699444,0.512075774888103,460.2821041967836,0.3824012075842398,0.3855447384932875,0.8176994542477501,1.0
SUB00021,123.35200294517979,419.59369733917265,42.089635591888815,4.414398201056003,2.832774174183287,0.41410878157221304,0.45018932529062994,636.8406809193112,17.911821611021477,4.494690796123086,1.5833333333333333,1.2138435993435106,-0.7866184275562952,3.1906107562171964,-0.22290881309759547,0.030481172399705478,0.7666380627432698,0.14714660670186677,0.41683310728375356,160.89991997499823,0.2333619372567301,0.341215664009885,23.425517875914355,6.8866252480584675,78555.57354836918,0.41410878157221304,0.45018932529062994,2.0276507372194903,1.0
SUB00022,5.379202400589162,61.85190172493325,14.78937553895017,0.036644168431565045,0.2530244596185252,0.34888546431715883,0.44725462616621964,22.709487845539986,17.25702998577815,1.0,1.0,1.0,0.7297742323173161,-1.5497932287218272,-0.013005964269443974,0.0,1.0,0.0012214722810521682,0.00030906236385223223,5.379202400589162,0.0,2.749362161448015,3.5841568204903504,0.31171078714137174,122.15893153487909,0.34888546431715883,0.44725462616621964,0.8924159519882168,1.0
SUB00023,107.33403336178331,230.89387409403773,26.643065456653392,1.7143262278916953,0.7644371432417612,0.37216751007857146,0.39312451583512126,538.3701949085531,17.257807826466458,3.5180842322188037,1.5833333333333333,1.350831223068413,-0.6494154452898558,-2.802788238966732,0.20566995317177403,-0.0158182113790682,0.8531565619379451,0.05714420759638984,0.0436831548077984,125.80813200097067,0.14684343806205494,0.2482256989900815,13.379096372827865,6.219447709759322,57785.444461304425,0.37216751007857146,0.39312451583512126,1.3714035649831375,1.0
SUB00024,37.492495337128425,316.9059608712536,45.08707089716241,12.977773951546402,6.543952772776475,0.2906569945645549,0.43461321113998236,206.51539440704187,17.916753883973676,2.3577345609705067,1.6666666666666667,1.4051259264067877,-1.601593513341185,-8.376601054062643,0.10153954064538318,-0.05937246285168084,0.8430755558440726,0.43259246505154675,2.8308646611562795,44.47109761068994,0.15692444415592743,1.2025625526320507,17.687688457601812,2.0925942042807777,7742.777461851255,0.2906569945645549,0.43461321113998236,1.6078846542279384,1.0
SUB00025,3.9950147375192793,1488.5495391201075,56.867554553956886,1.1215626862082342,0.7697734782554909,0.40068873048554404,0.41705162472308555,19.766575173214356,17.229792660742554,1.3557555435332853,1.0,1.0,-0.35379123432696574,15.802443078629198,-0.1754763031589589,0.0,1.0,0.037385422873607806,0.02877830700146947,3.9950147375192793,0.0,14.234629479557071,86.39393220974229,0.23186667513543402,78.96775912727405,0.40068873048554404,0.41705162472308555,1.2758552487828998,1.0
SUB00026,69.90780022783126,622.8124245041491,87.25069711979977,2.8092689826406008,2.399004427721482,0.46599276668162326,0.38200637182664193,336.74137250603354,19.59549161195063,3.600285666100156,4.0,2.8726242511177937,0.600773692166495,-4.063175781038008,-0.09210385575819693,0.02109903753498802,0.7181560627794484,0.09364229942135335,0.22464829093384747,97.34346592754521,0.28184393722055157,1.2480824290772643,31.78345493125147,3.567545107426488,23540.8485975975,0.46599276668162326,0.38200637182664193,2.2021296615435304,1.0
SUB00027,4.716321688433763,115.80913286033825,32.10579491903242,0.762063913021831,0.4882553353285552,0.3412736435578044,0.39344224866037664,26.352064358407926,16.37818697303923,1.0,1.5833333333333333,0.6907133847896203,-0.3684523163864767,-0.0823027506524345,-0.15567000136033474,-0.018332009136108107,0.4362400324987076,0.025402130434061032,0.012402725713142167,10.811299599029201,0.5637599675012924,6.807380208557061,7.0709372808465405,0.2879636003788138,124.28481266856166,0.3412736435578044,0.39344224866037664,0.9056735662313248,1.0
SUB00028,126.02702975196023,408.481130370587,42.86160533589802,4.135221550957198,3.0011783502059703,0.4307350190035657,0.4350783302597341,734.9424473109651,17.88233735973765,4.3208194027730435,1.5,1.2073298122019713,-0.9574062103970595,-5.717967339290643,-0.013155740380830831,0.014075166470687009,0.8048865414679809,0.13784071836523992,0.41368457973459655,156.57738483501987,0.1951134585320191,0.34009851236084815,22.842714694013566,7.047570304523611,92622.61367323746,0.4307350190035657,0.4350783302597341,1.800278807733839,1.0
SUB00029,4.935814146233243,67.47562860756263,15.186251250932976,0.8971823713266392,0.22376232954022998,0.31659125096997115,0.42130857676577493,26.691740394363105,16.013101355437914,1.0,1.0,1.0,0.684669633813524,0.7435455503820612,0.12382878129331612,0.0,1.0,0.02990607904422131,0.006691853914349215,4.935814146233243,0.0,3.0767469764886375,4.213776401574356,0.30823598981074846,131.74546982608268,0.31659125096997115,0.42130857676577493,0.9012837170753352,1.0
SUB00030,111.23557181350647,224.0094799231599,29.659487100273576,0.37177785201968677,0.7542821597365995,0.41380295244794835,0.3904033637925888,477.8901543621777,18.769655229501833,3.66442760144454,1.5833333333333333,1.2996983312546067,0.3818644121590641,0.46712503143337275,-0.07203443882693086,0.04850223558480399,0.8208621039502779,0.012392595067322893,0.009347513372121441,135.51066772141345,0.17913789604972208,0.26663671177058,11.934661408754355,5.926351360927943,53158.384584521715,0.41380295244794835,0.3904033637925888,1.4397161651744104,1.0
SUB00031,38.23321525718593,285.26803391607433,46.70794855757083,13.150820199840252,7.18400124949207,0.36295984226269984,0.4333179533485225,207.9084475970267,18.425058568717173,2.574808744892306,1.4166666666666667,1.3027287806770078,-1.2465629156443974,1.366646619636041,0.11548300089075077,-0.03712099089375639,0.919573256948476,0.43836067332800843,3.149183624916598,41.577128269323026,0.08042674305152395,1.2216589225723586,15.482612055324166,2.0750661450867716,7949.008430764484,0.36295984226269984,0.4333179533485225,1.8101444397485875,1.0
SUB00032,4.0895229367191615,1531.2861331365232,63.53269107899799,1.4307586632074882,0.7668623729266263,0.3580148999622266,0.46433025146467877,15.471851812449264,18.009552647341966,1.371611409903049,1.0,1.0,0.14848871559387286,1.9853892406236355,-0.010679512005329425,0.0,1.0,0.04769195544024961,0.036573166118420736,4.0895229367191615,0.0,15.535477380148254,85.02632814494291,0.22707520929581418,63.272492860531194,0.3580148999622266,0.46433025146467877,1.2898209511686658,1.0
SUB00033,68.00657282012178,612.6995617828147,87.81024191867418,3.462203897554177,2.158338839734182,0.43688558683309003,0.40942656372841024,318.1589787674116,16.586150505005442,3.418832561321192,3.5833333333333335,2.9901079323767807,0.8187884994821207,-6.808379681677683,0.1799577497055263,-0.0008568362856482346,0.8344487253144504,0.11540679658513923,0.24908697143900815,81.49880364967235,0.1655512746855496,1.2912022805638708,36.94043181375398,4.1002023223893005,21636.901757921554,0.43688558683309003,0.40942656372841024,2.0587011049187565,1.0
SUB00034,4.731103753050735,103.4449891793724,33.35129604881354,1.4574276450630705,0.5200896865971985,0.27918285356522193,0.48937115343027854,25.08705096047663,17.461165231322187,1.0,1.3333333333333333,0.7147205982278977,-0.25479871596649223,1.4363581234355705,0.09338031277535262,0.0023946581260397607,0.5360404486709233,0.04858092150210235,0.02526643623863151,8.82602006020477,0.4639595513290767,7.049368982303079,5.924289004138779,0.27095005919559056,118.68944095208603,0.27918285356522193,0.48937115343027854,0.9053779249389853,1.0
SUB00035,126.24062374068298,458.45224219799985,40.40105518911352,5.095098399025884,3.2015378370120167,0.45128348476782604,0.4277937324500664,830.6346505074398,20.276907160044093,4.4364163153003595,1.5,1.3125682439537927,1.4195534938701835,-5.43845411213919,0.0181211246753166,0.0009516141576245325,0.8750454959691951,0.16983661330086278,0.5437383435926905,144.2674973155077,0.12495450403080488,0.3200321258876485,22.6095744572617,6.225832309842684,104859.83638068341,0.45128348476782604,0.4277937324500664,1.9116038404867002,1.0
SUB00036,0.5528361287468703,34.2896435389517,16.249657383790876,0.08196582378141906,0.21108360942200424,0.30376830982890873,0.40029348773912443,3.4406175320238197,21.851590913313228,1.0,1.0,1.0,-0.10951542623610806,0.23975277692484984,-0.021193925485060185,0.0,1.0,0.0027321941260473022,0.000576721397767663,0.5528361287468703,0.0,29.393262377088934,1.5692058154933015,0.02529958257684804,1.9020976769026594,0.30376830982890873,0.40029348773912443,0.9889432774250626,1.0
SUB00037,107.68357293841213,210.63355016261164,27.92750403216236,0.6730137400212111,0.9293936051830638,0.4761869095858555,0.4367968946121798,533.6980275134773,20.127343809196418,3.5886950394712063,1.6666666666666667,1.3558828205550348,0.6605928578354542,5.866564163464197,-0.02940283810155266,0.01571819169156246,0.8135296923330209,0.02243379133404037,0.020849822205868354,132.36587914769254,0.18647030766697914,0.2593478584531648,10.46504457614376,5.350113455567358,57470.51047283422,0.4761869095858555,0.4367968946121798,1.4350235807029637,1.0
SUB00038,39.604712541206226,296.82416553263664,46.977381862347066,12.835634831505262,6.780828183910085,0.3562167414965556,0.46937523164998757,209.30369661080195,16.451728026922112,2.434375870526231,1.3333333333333333,1.2179336579723528,0.15935979920410268,5.171894062144496,0.09788684492819075,-0.04369992778387254,0.9134502434792646,0.4278544943835087,2.901207814128295,43.35727405398109,0.08654975652073538,1.1861563649394005,18.042126945382545,2.407328426314601,8289.41273808265,0.3562167414965556,0.46937523164998757,1.6422816197021062,1.0
SUB00039,8.478827779927881,1444.8928945721336,61.54528427089826,1.3421340253321992,0.8709563115418164,0.35167277865069807,0.40107984726335766,43.29702728417257,16.66371908409846,1.4372046570538686,1.0,1.0,0.8799808695240173,19.039506922568403,-0.15077790953858078,0.0,1.0,0.044737800844406636,0.03896467000993677,8.478827779927881,0.0,7.258702012629126,86.70890857437334,0.5088196540722352,367.10803772533785,0.35167277865069807,0.40107984726335766,1.267628101455311,1.0
SUB00040,67.71588212276582,589.8895172134888,97.85845276254271,3.1240284558872546,2.1280351404106965,0.4269629124326159,0.4570667494969772,361.7041307420691,14.09366312178014,3.5904670370022806,4.0,3.1559126105054767,0.4438619127216193,4.460987172923956,-0.14535179602741038,0.004786089412250455,0.7889781526263692,0.10413428186290849,0.2216014111257015,85.82732221082622,0.21102184737363083,1.4451329539668372,41.8549465895692,4.804704180712159,24493.114280647427,0.4269629124326159,0.4570667494969772,2.236149394546964,1.0
SUB00041,4.593097040057661,104.66066616204809,27.460950697499246,0.44835224735508444,0.583481710458583,0.3323350730260751,0.48709616103561215,17.52118729541213,17.361227240280407,1.0,1.5,0.7674001320894202,0.2662008353792429,2.056169832785578,-0.09284862896402152,0.013995465870055675,0.5116000880596134,0.014945074911836147,0.008720177872489812,8.977905100599704,0.48839991194038657,5.978743853657946,6.028414046630362,0.2645606198507126,80.47651350485336,0.3323350730260751,0.48709616103561215,0.9081380591988468,1.0
SUB00042,124.22702592466563,420.1022809567009,40.62808332650859,4.937860212333202,2.999259033090459,0.420151606394959,0.4047262473144373,620.8690561484094,20.631313645168003,4.600228558109434,1.4166666666666667,1.1679299251460156,0.4386302426180343,9.45814095323052,0.0964352106935865,-0.011889660043812627,0.8244211236324815,0.16459534041110674,0.493664061532611,150.68394339207248,0.17557887636751845,0.3270470577887494,20.362362192825845,6.021285317125721,77128.71633397114,0.420151606394959,0.4047262473144373,2.115688039616121,1.0
SUB00043,1.414559672208357,29.44171848441556,15.527144508132364,1.1326375713317305,0.28311340384889017,0.42168516253366634,0.3953745168154794,6.84886487874853,17.100081022910246,1.0,1.0,1.0,0.05830543732708257,-0.7892499780250108,0.12502101372789282,0.0,1.0,0.037754585711057685,0.010688829271562212,1.414559672208357,0.0,10.976662782908248,1.7217297651964518,0.08272239589468416,9.68812805788185,0.42168516253366634,0.3953745168154794,0.9717088065558328,1.0
SUB00044,112.45140760304601,227.53547742124945,29.50488282562257,1.5932840915842996,0.7823536689807051,0.513458599731894,0.4607625172168947,520.686942885848,16.656280528410814,3.452795775348827,1.5,1.236964020962669,0.5235775768376829,1.2907349472637903,0.13925870512890134,0.05699916220373303,0.8246426806417794,0.05310946971947665,0.04155038849265222,136.363797609324,0.1753573193582206,0.2623789550929851,13.660641523966861,6.751291647089896,58551.97964804043,0.513458599731894,0.4607625172168947,1.2037676232879067,1.0
SUB00045,36.679144899241315,298.93504987775606,44.619769956942356,13.277766338088462,7.117427125506552,0.40647981223339374,0.46132557396753326,163.94511971846302,17.719994867806463,2.4143330793968123,1.5833333333333333,1.2628746714978543,-0.6586093865285694,4.978081863670349,0.018444981258630002,0.004789555279283995,0.7976050556828553,0.4425922112696154,3.1501178100282874,45.98660030789188,0.20239494431714464,1.2164888270845509,16.869928693989564,2.06992976989399,6013.36680167697,0.40647981223339374,0.46132557396753326,1.680750181411986,1.0
SUB00046,3.674040819557091,1456.6500037276062,63.79207342439246,1.886463598039364,0.6134352960462733,0.3272523202315378,0.4270691841755349,17.69042922179725,17.745740508610506,1.4281142217378948,1.0,1.0,-0.45901030235083645,14.265970711601327,-0.05927016105566561,0.0,1.0,0.06288211993464547,0.03857411185812651,3.674040819557091,0.0,17.36291907395919,82.08448686719031,0.2070378983494315,64.99535907636867,0.3272523202315378,0.4270691841755349,1.354633405346753,1.0
SUB00047,64.25909037255664,588.7930045147398,87.07027414558299,3.0963194585579052,2.615909908788858,0.5048924242545687,0.4196563487541816,331.5987156472721,15.34320650605227,3.3873238012193325,4.0,3.003601300519976,-0.2114949972261739,10.728421339792844,-0.05362220637184462,0.00738954508011072,0.750900325129994,0.10321064861859684,0.26998975841391254,85.57605879506346,0.24909967487000595,1.3549876545213033,38.374834118440944,4.188113504645137,21308.231836201772,0.5048924242545687,0.4196563487541816,2.1021419937681998,1.0
SUB00048,8.576715315054381,122.4883671353823,31.642801148807695,1.004030059238247,0.3324591329547082,0.35439989246985726,0.3879806486145996,32.28661654339073,20.489491555269364,1.0,1.4166666666666667,0.8255801769857327,0.5881621397156769,2.1996003364315655,0.0016205734940008308,0.0085749879745749,0.5827624778722819,0.0334676686412749,0.01112663209849373,14.717343069802192,0.4172375221277181,3.6893845704854273,5.9781067189967185,0.4185909294976465,276.9131185789874,0.35439989246985726,0.3879806486145996,0.8284656936989123,1.0
SUB00049,122.6498561244674,419.25792116286493,44.45004511182203,4.390820078816159,2.8299852932750897,0.461830556835022,0.43452445887756047,603.8168304717622,17.69295934041311,4.349051185084219,1.5,1.2119471091149796,-0.303846519377848,-4.57615577111496,0.017156009416513903,0.03376672130488791,0.8079647394099864,0.14636066929387195,0.41419854161555664,151.80100088777644,0.1920352605900136,0.36241416432411694,23.696314058961473,6.932127846149432,74058.04738289355,0.461830556835022,0.43452445887756047,1.896054062594871,1.0
SUB00050,3.891724704881076,52.298107831186776,15.347699566178838,0.13170531926290585,0.31208173507947906,0.38816613293557306,0.4159458743571424,20.188306148406536,15.65840087914551,1.0,1.0,1.0,0.4489485067063695,1.0291482106060639,-0.0173172247183733,0.0,1.0,0.004390177308763528,0.0013700941518254798,3.891724704881076,0.0,3.9436755500535425,3.3399392591129473,0.24853908996954038,78.56732978745625,0.38816613293557306,0.4159458743571424,0.9221655059023784,1.0
SUB00051,111.21835099690095,203.4626965274456,32.94823548557121,0.5747722951271453,0.7721375406593493,0.43620020353517686,0.4023511871256325,537.348821719157,21.041163541200778,3.4924637354858183,1.6666666666666667,1.3254059840680892,-2.168808323943873,-6.32354920972757,-0.09525418479080194,0.010409505787915293,0.7952435904408535,0.01915907650423818,0.01479344221328679,139.85444502010463,0.20475640955914653,0.296248192768919,9.669745502858934,5.285750988966171,59763.049861732354,0.43620020353517686,0.4023511871256325,1.2680967155477991,1.0
SUB00052,41.20319298900202,290.1722985690756,50.90893263611719,12.457075964859223,7.026398043842718,0.36772618475355984,0.4169525516162929,191.45656620871236,18.123005945369265,2.4966668303894193,1.5833333333333333,1.3100386798126284,-0.15953630072667302,10.139350027750197,-0.19710037418605364,-0.010986279868796002,0.8273928504079759,0.41523586549530744,2.9176124730495663,49.79882648089755,0.1726071495920241,1.2355579493488729,16.0112676364938,2.2735297396693803,7888.621846509218,0.36772618475355984,0.4169525516162929,1.672602970609379,1.0
SUB00053,2.949704635121504,1450.652863713287,52.55188105875917,1.0633742657993823,0.6894326536935279,0.4025935670710179,0.4313914899625824,16.238684322170815,14.168942046280613,1.426867587397428,1.0,1.0,-0.368591169093811,10.222758467127075,-0.12869410985049443,0.0,1.0,0.03544580885997941,0.024437498064649166,2.949704635121504,0.0,17.815980770764344,102.3825814923202,0.20818100783296023,47.89932241338215,0.4025935670710179,0.4313914899625824,1.3678734946949977,1.0
SUB00054,66.8738131824211,574.4373095584795,94.77160865847706,2.870306153925471,2.2743502508134394,0.43841109803848166,0.4914999424607747,320.30550575841244,15.764354038927161,3.530432784182532,4.0,2.8736353696691004,0.16679154778019142,3.2840556472029556,-0.21635097680768411,-0.007922441764270734,0.7184088424172751,0.09567687179751569,0.21760271736972508,93.08601068634763,0.2815911575827249,1.4171707002852554,36.43900080777256,4.242090289097071,21420.05055338898,0.43841109803848166,0.4914999424607747,2.1929565205341097,1.0
SUB00055,9.809586992967196,116.8440442044294,28.66056849971852,0.7088344564601908,0.47515871671322674,0.3945209376004224,0.4271818370889902,39.33145050030663,15.352963563458443,1.0,1.4166666666666667,0.6806798892909774,0.9459806919412413,1.4211965384038985,0.040677365647059066,0.02087155061123993,0.48047992185245464,0.023627815215339694,0.011226962356458063,20.416226665928228,0.5195200781475453,2.921689620599337,7.610520517519475,0.6389376847291538,385.825285242341,0.3945209376004224,0.4271818370889902,0.8038082601406561,1.0
